Chanel		intensity
936	8
937	12
938	12
939	11
940	9
941	10
942	9
943	8
944	10
945	4
946	6
947	11
948	8
949	12
950	15
951	6
952	16
953	13
954	17
955	9
956	11
957	9
958	10
959	10
960	12
961	9
962	8
963	7
964	9
965	12
966	12
967	7
968	8
969	9
970	12
971	4
972	10
973	14
974	14
975	11
976	7
977	6
978	9
979	5
980	10
981	11
982	11
983	11
984	8
985	9
986	11
987	9
988	8
989	13
990	15
991	15
992	5
993	9
994	10
995	7
996	13
997	8
998	7
999	4
1000	10
1001	10
1002	12
1003	12
1004	7
1005	7
1006	9
1007	14
1008	13
1009	6
1010	9
1011	6
1012	16
1013	7
1014	12
1015	11
1016	15
1017	11
1018	8
1019	7
1020	14
1021	8
1022	15
1023	7
1024	10
1025	7
1026	10
1027	6
1028	8
1029	11
1030	14
1031	8
1032	15
1033	14
1034	13
1035	12
1036	9
1037	6
1038	13
1039	17
1040	16
1041	11
1042	7
1043	8
1044	11
1045	8
1046	7
1047	7
1048	9
1049	9
1050	12
1051	6
1052	9
1053	11
1054	11
1055	10
1056	7
1057	8
1058	7
1059	6
1060	8
1061	12
1062	7
1063	8
1064	9
1065	8
1066	7
1067	6
1068	8
1069	12
1070	14
1071	12
1072	11
1073	10
1074	14
1075	9
1076	7
1077	10
1078	10
1079	6
1080	12
1081	10
1082	14
1083	9
1084	13
1085	7
1086	12
1087	7
1088	11
1089	13
1090	14
1091	9
1092	10
1093	13
1094	14
1095	12
1096	9
1097	9
1098	7
1099	17
1100	10
1101	13
1102	19
1103	12
1104	9
1105	13
1106	11
1107	13
1108	12
1109	10
1110	6
1111	13
1112	5
1113	10
1114	8
1115	12
1116	8
1117	5
1118	10
1119	12
1120	7
1121	13
1122	10
1123	4
1124	10
1125	7
1126	11
1127	7
1128	8
1129	11
1130	16
1131	14
1132	11
1133	9
1134	10
1135	7
1136	12
1137	1
1138	11
1139	8
1140	12
1141	7
1142	9
1143	11
1144	6
1145	8
1146	9
1147	9
1148	4
1149	8
1150	12
1151	6
1152	10
1153	6
1154	12
1155	12
1156	6
1157	6
1158	13
1159	9
1160	11
1161	11
1162	4
1163	7
1164	6
1165	8
1166	14
1167	11
1168	15
1169	11
1170	7
1171	5
1172	14
1173	5
1174	7
1175	7
1176	6
1177	8
1178	6
1179	13
1180	6
1181	7
1182	10
1183	6
1184	8
1185	12
1186	5
1187	8
1188	6
1189	10
1190	9
1191	11
1192	9
1193	7
1194	11
1195	7
1196	13
1197	10
1198	5
1199	8
1200	6
1201	9
1202	7
1203	9
1204	13
1205	7
1206	11
1207	7
1208	11
1209	4
1210	9
1211	8
1212	14
1213	7
1214	9
1215	10
1216	7
1217	6
1218	13
1219	14
1220	5
1221	8
1222	8
1223	15
1224	11
1225	4
1226	7
1227	10
1228	7
1229	8
1230	14
1231	11
1232	8
1233	6
1234	7
1235	7
1236	4
1237	9
1238	6
1239	8
1240	13
1241	9
1242	10
1243	11
1244	12
1245	10
1246	5
1247	4
1248	13
1249	5
1250	3
1251	10
1252	5
1253	11
1254	9
1255	8
1256	6
1257	11
1258	14
1259	9
1260	13
1261	12
1262	17
1263	12
1264	13
1265	16
1266	10
1267	18
1268	15
1269	16
1270	17
1271	18
1272	21
1273	21
1274	21
1275	19
1276	23
1277	17
1278	30
1279	27
1280	29
1281	30
1282	29
1283	34
1284	36
1285	31
1286	33
1287	38
1288	40
1289	38
1290	35
1291	54
1292	47
1293	47
1294	54
1295	45
1296	58
1297	67
1298	64
1299	64
1300	65
1301	76
1302	78
1303	82
1304	61
1305	64
1306	70
1307	92
1308	82
1309	82
1310	87
1311	83
1312	109
1313	85
1314	86
1315	90
1316	73
1317	90
1318	85
1319	79
1320	88
1321	97
1322	102
1323	86
1324	199
1325	119
1326	81
1327	104
1328	77
1329	74
1330	85
1331	80
1332	86
1333	98
1334	90
1335	84
1336	81
1337	73
1338	86
1339	82
1340	72
1341	80
1342	78
1343	77
1344	67
1345	68
1346	51
1347	67
1348	67
1349	54
1350	58
1351	53
1352	52
1353	47
1354	42
1355	43
1356	36
1357	55
1358	41
1359	41
1360	41
1361	60
1362	34
1363	30
1364	41
1365	37
1366	29
1367	30
1368	34
1369	24
1370	26
1371	34
1372	22
1373	13
1374	21
1375	13
1376	12
1377	15
1378	17
1379	19
1380	14
1381	11
1382	18
1383	18
1384	14
1385	9
1386	14
1387	13
1388	13
1389	6
1390	8
1391	10
1392	12
1393	9
1394	14
1395	13
1396	9
1397	12
1398	8
1399	6
1400	13
1401	16
1402	10
1403	3
1404	12
1405	13
1406	15
1407	4
1408	5
1409	6
1410	9
1411	6
1412	6
1413	11
1414	9
1415	8
1416	11
1417	7
1418	10
1419	15
1420	14
1421	14
1422	15
1423	10
1424	5
1425	9
1426	8
1427	12
1428	11
1429	10
1430	4
1431	5
1432	7
1433	6
1434	11
1435	7
1436	10
1437	11
1438	8
1439	7
1440	6
1441	6
1442	11
1443	18
1444	9
1445	9
1446	12
1447	10
1448	11
1449	12
1450	8
1451	10
1452	7
1453	13
1454	7
1455	12
1456	9
1457	9
1458	16
1459	7
1460	11
1461	10
1462	9
1463	5
1464	10
1465	11
1466	10
1467	3
1468	10
1469	7
1470	15
1471	3
1472	5
1473	8
1474	7
1475	8
1476	6
1477	4
1478	8
1479	6
1480	10
1481	12
1482	7
1483	9
1484	9
1485	12
1486	6
1487	12
1488	9
1489	8
1490	9
1491	11
1492	6
1493	6
1494	6
1495	5
1496	6
1497	6
1498	11
1499	7
1500	13
1501	9
1502	7
1503	8
1504	9
1505	7
1506	12
1507	6
1508	9
1509	5
1510	7
1511	6
1512	6
1513	7
1514	7
1515	9
1516	11
1517	9
1518	9
1519	8
1520	9
1521	7
1522	9
1523	12
1524	10
1525	8
1526	13
1527	4
1528	9
1529	9
1530	10
1531	5
1532	9
1533	11
1534	8
1535	7
1536	6
1537	12
1538	9
1539	8
1540	14
1541	5
1542	9
1543	10
1544	7
1545	6
1546	5
1547	8
1548	9
1549	12
1550	9
1551	9
1552	9
1553	12
1554	9
1555	13
1556	9
1557	4
1558	8
1559	13
1560	10
1561	5
1562	7
1563	17
1564	10
1565	9
1566	6
1567	10
1568	9
1569	5
1570	9
1571	10
1572	9
1573	5
1574	16
1575	8
1576	6
1577	8
1578	13
1579	11
1580	8
1581	2
1582	14
1583	7
1584	7
1585	8
1586	6
1587	10
1588	10
1589	8
1590	16
1591	12
1592	2
1593	7
1594	8
1595	13
1596	6
1597	6
1598	4
1599	5
1600	10
1601	9
1602	11
1603	14
1604	12
1605	9
1606	5
1607	12
1608	4
1609	8
1610	11
1611	9
1612	10
1613	8
1614	12
1615	10
1616	10
1617	14
1618	12
1619	6
1620	8
1621	9
1622	3
1623	7
1624	6
1625	7
1626	11
1627	12
1628	8
1629	7
1630	12
1631	12
1632	11
1633	7
1634	9
1635	13
1636	10
1637	10
1638	8
1639	7
1640	10
1641	13
1642	7
1643	11
1644	7
1645	9
1646	5
1647	5
1648	7
1649	8
1650	7
1651	9
1652	7
1653	10
1654	9
1655	9
1656	15
1657	8
1658	12
1659	10
1660	12
1661	13
1662	9
1663	7
1664	9
1665	4
1666	3
1667	9
1668	5
1669	7
1670	5
1671	12
1672	8
1673	12
1674	11
1675	9
1676	12
1677	5
1678	12
1679	11
1680	11
1681	13
1682	14
1683	10
1684	10
1685	5
1686	8
1687	10
1688	11
1689	12
1690	8
1691	8
1692	7
1693	9
1694	6
1695	9
1696	13
1697	6
1698	10
1699	10
1700	11
1701	8
1702	6
1703	14
1704	11
1705	13
1706	9
1707	6
1708	15
1709	5
1710	10
1711	6
1712	5
1713	7
1714	12
1715	6
1716	13
1717	8
1718	7
1719	8
1720	4
1721	4
1722	9
1723	10
1724	13
1725	8
1726	4
1727	8
1728	5
1729	6
1730	10
1731	8
1732	11
1733	13
1734	7
1735	10
1736	7
1737	5
1738	6
1739	6
1740	10
1741	9
1742	4
1743	7
1744	16
1745	5
1746	7
1747	8
1748	12
1749	5
1750	11
1751	6
1752	9
1753	11
1754	9
1755	4
1756	12
1757	12
1758	4
1759	8
1760	6
1761	12
1762	13
1763	11
1764	10
1765	4
1766	11
1767	15
1768	11
1769	11
1770	10
1771	9
1772	14
1773	13
1774	9
1775	7
1776	8
1777	12
1778	7
1779	4
1780	9
1781	11
1782	4
1783	8
1784	5
1785	11
1786	7
1787	9
1788	9
1789	10
1790	7
1791	9
1792	18
1793	5
1794	12
1795	9
1796	7
1797	7
1798	7
1799	5
1800	4
1801	8
1802	7
1803	11
1804	10
1805	5
1806	9
1807	6
1808	7
1809	8
1810	14
1811	5
1812	4
1813	7
1814	7
1815	7
1816	8
1817	9
1818	5
1819	6
1820	11
1821	7
1822	7
1823	6
1824	6
1825	8
1826	9
1827	8
1828	8
1829	6
1830	10
1831	8
1832	5
1833	7
1834	9
1835	9
1836	13
1837	8
1838	10
1839	6
1840	6
1841	7
1842	6
1843	10
1844	7
1845	6
1846	11
1847	5
1848	15
1849	10
1850	7
1851	3
1852	11
1853	4
1854	12
1855	5
1856	10
1857	11
1858	5
1859	13
1860	5
1861	12
1862	10
1863	4
1864	7
1865	9
1866	11
1867	15
1868	3
1869	6
1870	10
1871	14
1872	1
1873	4
1874	10
1875	11
1876	9
1877	3
1878	8
1879	11
1880	6
1881	8
1882	7
1883	5
1884	7
1885	5
1886	11
1887	14
1888	16
1889	9
1890	12
1891	9
1892	7
1893	6
1894	9
1895	4
1896	4
1897	9
1898	2
1899	7
1900	7
1901	7
1902	5
1903	7
1904	8
1905	5
1906	8
1907	6
1908	9
1909	7
1910	10
1911	9
1912	4
1913	6
1914	11
1915	8
1916	6
1917	13
1918	10
1919	7
1920	8
1921	10
1922	7
1923	5
1924	9
1925	9
1926	6
1927	4
1928	7
1929	5
1930	7
1931	8
1932	12
1933	8
1934	10
1935	4
1936	6
1937	6
1938	7
1939	4
1940	9
1941	4
1942	3
1943	8
1944	8
1945	9
1946	5
1947	8
1948	9
1949	5
1950	3
1951	4
1952	5
1953	5
1954	8
1955	6
1956	8
1957	8
1958	6
1959	12
1960	11
1961	8
1962	7
1963	3
1964	5
1965	7
1966	8
1967	8
1968	12
1969	10
1970	11
1971	11
1972	8
1973	5
1974	14
1975	6
1976	8
1977	6
1978	4
1979	9
1980	3
1981	7
1982	6
1983	7
1984	10
1985	7
1986	16
1987	6
1988	10
1989	13
1990	4
1991	6
1992	6
1993	9
1994	6
1995	7
1996	6
1997	8
1998	7
1999	13
2000	12
2001	8
2002	7
2003	8
2004	14
2005	12
2006	6
2007	9
2008	11
2009	4
2010	6
2011	2
2012	6
2013	6
2014	6
2015	7
2016	6
2017	11
2018	6
2019	12
2020	6
2021	10
2022	3
2023	9
2024	5
2025	2
2026	7
2027	2
2028	7
2029	9
2030	6
2031	8
2032	3
2033	7
2034	10
2035	7
2036	4
2037	7
2038	9
2039	10
2040	9
2041	3
2042	7
2043	10
2044	12
2045	4
2046	8
2047	5
2048	8
2049	10
2050	4
2051	9
2052	10
2053	7
2054	4
2055	7
2056	12
2057	9
2058	11
2059	10
2060	12
2061	9
2062	8
2063	5
2064	8
2065	10
2066	10
2067	16
2068	5
2069	10
2070	8
2071	13
2072	11
2073	4
2074	14
2075	7
2076	9
2077	9
2078	8
2079	8
2080	6
2081	11
2082	7
2083	6
2084	7
2085	7
2086	10
2087	14
2088	8
2089	15
2090	13
2091	7
2092	7
2093	2
2094	5
2095	11
2096	8
2097	10
2098	8
2099	12
2100	9
2101	11
2102	7
2103	3
2104	8
2105	7
2106	8
2107	7
2108	6
2109	7
2110	10
2111	2
2112	9
2113	8
2114	6
2115	5
2116	8
2117	3
2118	4
2119	12
2120	8
2121	8
2122	9
2123	9
2124	2
2125	13
2126	9
2127	8
2128	9
2129	7
2130	6
2131	5
2132	9
2133	8
2134	6
2135	8
2136	5
2137	13
2138	4
2139	13
2140	10
2141	9
2142	7
2143	7
2144	1
2145	5
2146	10
2147	8
2148	6
2149	7
2150	6
2151	10
2152	4
2153	8
2154	8
2155	7
2156	6
2157	6
2158	4
2159	7
2160	10
2161	10
2162	7
2163	4
2164	12
2165	5
2166	10
2167	6
2168	7
2169	9
2170	7
2171	5
2172	12
2173	3
2174	6
2175	4
2176	7
2177	5
2178	7
2179	8
2180	13
2181	3
2182	5
2183	11
2184	7
2185	7
2186	5
2187	14
2188	10
2189	6
2190	12
2191	7
2192	10
2193	9
2194	12
2195	5
2196	8
2197	3
2198	8
2199	7
2200	8
2201	6
2202	6
2203	7
2204	6
2205	11
2206	9
2207	5
2208	6
2209	6
2210	4
2211	5
2212	14
2213	4
2214	6
2215	7
2216	6
2217	13
2218	7
2219	4
2220	9
2221	11
2222	11
2223	3
2224	11
2225	8
2226	9
2227	12
2228	11
2229	15
2230	11
2231	10
2232	11
2233	9
2234	9
2235	9
2236	15
2237	8
2238	10
2239	6
2240	10
2241	10
2242	12
2243	15
2244	11
2245	18
2246	9
2247	12
2248	13
2249	12
2250	12
2251	5
2252	15
2253	9
2254	20
2255	16
2256	28
2257	14
2258	18
2259	14
2260	22
2261	18
2262	25
2263	18
2264	23
2265	16
2266	23
2267	20
2268	29
2269	22
2270	36
2271	22
2272	28
2273	32
2274	34
2275	39
2276	38
2277	34
2278	37
2279	32
2280	45
2281	38
2282	39
2283	39
2284	57
2285	36
2286	51
2287	50
2288	41
2289	48
2290	40
2291	59
2292	49
2293	55
2294	56
2295	42
2296	68
2297	53
2298	49
2299	59
2300	55
2301	45
2302	64
2303	70
2304	77
2305	69
2306	64
2307	73
2308	75
2309	74
2310	73
2311	71
2312	88
2313	88
2314	92
2315	85
2316	87
2317	81
2318	90
2319	103
2320	94
2321	89
2322	76
2323	92
2324	101
2325	92
2326	98
2327	91
2328	94
2329	94
2330	106
2331	104
2332	115
2333	112
2334	91
2335	102
2336	123
2337	96
2338	98
2339	95
2340	105
2341	92
2342	97
2343	124
2344	100
2345	97
2346	98
2347	213
2348	100
2349	118
2350	111
2351	119
2352	119
2353	100
2354	134
2355	99
2356	102
2357	94
2358	110
2359	112
2360	102
2361	112
2362	102
2363	107
2364	97
2365	96
2366	92
2367	102
2368	114
2369	98
2370	82
2371	96
2372	101
2373	79
2374	106
2375	75
2376	75
2377	85
2378	73
2379	74
2380	84
2381	76
2382	90
2383	68
2384	62
2385	83
2386	81
2387	71
2388	86
2389	87
2390	76
2391	70
2392	77
2393	59
2394	67
2395	51
2396	57
2397	63
2398	53
2399	44
2400	67
2401	41
2402	46
2403	44
2404	52
2405	49
2406	55
2407	42
2408	45
2409	43
2410	45
2411	31
2412	35
2413	41
2414	35
2415	32
2416	28
2417	32
2418	35
2419	35
2420	24
2421	13
2422	21
2423	19
2424	29
2425	29
2426	22
2427	29
2428	21
2429	17
2430	26
2431	29
2432	19
2433	23
2434	16
2435	16
2436	15
2437	17
2438	19
2439	12
2440	19
2441	16
2442	19
2443	15
2444	14
2445	11
2446	18
2447	11
2448	14
2449	5
2450	5
2451	7
2452	14
2453	16
2454	17
2455	14
2456	8
2457	13
2458	14
2459	7
2460	6
2461	11
2462	8
2463	9
2464	8
2465	14
2466	5
2467	10
2468	8
2469	7
2470	12
2471	12
2472	7
2473	11
2474	8
2475	14
2476	10
2477	8
2478	11
2479	4
2480	9
2481	5
2482	6
2483	9
2484	3
2485	7
2486	6
2487	5
2488	13
2489	8
2490	8
2491	9
2492	5
2493	8
2494	9
2495	13
2496	11
2497	9
2498	8
2499	11
2500	8
2501	9
2502	18
2503	9
2504	12
2505	5
2506	10
2507	6
2508	4
2509	6
2510	9
2511	8
2512	9
2513	15
2514	4
2515	11
2516	16
2517	12
2518	10
2519	16
2520	8
2521	8
2522	10
2523	13
2524	14
2525	8
2526	10
2527	13
2528	10
2529	14
2530	18
2531	17
2532	6
2533	6
2534	11
2535	19
2536	16
2537	18
2538	10
2539	17
2540	8
2541	9
2542	16
2543	18
2544	24
2545	17
2546	13
2547	23
2548	17
2549	19
2550	22
2551	20
2552	19
2553	19
2554	25
2555	18
2556	22
2557	27
2558	28
2559	25
2560	34
2561	29
2562	31
2563	35
2564	17
2565	19
2566	21
2567	24
2568	35
2569	31
2570	32
2571	25
2572	42
2573	30
2574	31
2575	38
2576	33
2577	35
2578	25
2579	38
2580	31
2581	43
2582	41
2583	45
2584	45
2585	46
2586	51
2587	38
2588	34
2589	49
2590	50
2591	44
2592	54
2593	46
2594	41
2595	54
2596	66
2597	54
2598	61
2599	62
2600	53
2601	56
2602	63
2603	53
2604	69
2605	50
2606	57
2607	65
2608	58
2609	66
2610	76
2611	61
2612	67
2613	75
2614	71
2615	63
2616	74
2617	72
2618	86
2619	77
2620	61
2621	72
2622	71
2623	76
2624	75
2625	76
2626	76
2627	65
2628	78
2629	90
2630	80
2631	85
2632	97
2633	67
2634	92
2635	85
2636	84
2637	97
2638	79
2639	86
2640	92
2641	74
2642	97
2643	81
2644	86
2645	76
2646	85
2647	86
2648	86
2649	84
2650	100
2651	96
2652	97
2653	103
2654	99
2655	97
2656	99
2657	76
2658	94
2659	90
2660	96
2661	91
2662	82
2663	91
2664	80
2665	176
2666	97
2667	96
2668	84
2669	89
2670	90
2671	76
2672	93
2673	102
2674	97
2675	93
2676	79
2677	93
2678	87
2679	95
2680	106
2681	85
2682	90
2683	87
2684	72
2685	93
2686	106
2687	91
2688	71
2689	88
2690	92
2691	76
2692	79
2693	98
2694	85
2695	90
2696	74
2697	81
2698	68
2699	80
2700	77
2701	83
2702	68
2703	88
2704	78
2705	61
2706	77
2707	72
2708	78
2709	67
2710	85
2711	55
2712	73
2713	56
2714	72
2715	74
2716	66
2717	53
2718	61
2719	69
2720	70
2721	66
2722	57
2723	63
2724	59
2725	57
2726	54
2727	72
2728	62
2729	50
2730	56
2731	42
2732	45
2733	44
2734	53
2735	41
2736	46
2737	63
2738	47
2739	42
2740	52
2741	54
2742	37
2743	43
2744	43
2745	42
2746	32
2747	39
2748	44
2749	41
2750	33
2751	43
2752	44
2753	37
2754	38
2755	27
2756	22
2757	36
2758	31
2759	29
2760	25
2761	39
2762	19
2763	37
2764	26
2765	17
2766	17
2767	28
2768	29
2769	17
2770	37
2771	25
2772	23
2773	20
2774	27
2775	30
2776	12
2777	23
2778	20
2779	24
2780	13
2781	17
2782	13
2783	13
2784	19
2785	10
2786	13
2787	9
2788	15
2789	16
2790	20
2791	19
2792	15
2793	18
2794	13
2795	11
2796	16
2797	9
2798	10
2799	11
2800	15
2801	18
2802	6
2803	22
2804	13
2805	13
2806	12
2807	5
2808	9
2809	9
2810	12
2811	13
2812	9
2813	9
2814	10
2815	4
2816	8
2817	5
2818	8
2819	9
2820	10
2821	13
2822	10
2823	14
2824	8
2825	6
2826	6
2827	9
2828	9
2829	7
2830	7
2831	13
2832	13
2833	12
2834	7
2835	9
2836	10
2837	6
2838	10
2839	11
2840	8
2841	7
2842	11
2843	3
2844	11
2845	10
2846	4
2847	3
2848	6
2849	5
2850	7
2851	6
2852	12
2853	7
2854	8
2855	10
2856	11
2857	8
2858	7
2859	4
2860	7
2861	11
2862	5
2863	10
2864	5
2865	7
2866	8
2867	3
2868	9
2869	7
2870	7
2871	8
2872	4
2873	9
2874	11
2875	15
2876	6
2877	8
2878	6
2879	5
2880	4
2881	8
2882	10
2883	7
2884	5
2885	8
2886	4
2887	8
2888	6
2889	4
2890	7
2891	10
2892	6
2893	3
2894	8
2895	4
2896	11
2897	7
2898	6
2899	5
2900	7
2901	6
2902	2
2903	7
2904	5
2905	9
2906	8
2907	7
2908	9
2909	9
2910	8
2911	9
2912	6
2913	6
2914	8
2915	10
2916	6
2917	11
2918	4
2919	5
2920	5
2921	7
2922	8
2923	7
2924	8
2925	8
2926	7
2927	5
2928	14
2929	4
2930	4
2931	7
2932	8
2933	4
2934	5
2935	3
2936	5
2937	8
2938	10
2939	10
2940	1
2941	5
2942	6
2943	8
2944	7
2945	8
2946	12
2947	7
2948	6
2949	7
2950	5
2951	8
2952	8
2953	9
2954	4
2955	8
2956	7
2957	10
2958	5
2959	9
2960	5
2961	6
2962	3
2963	5
2964	6
2965	7
2966	10
2967	4
2968	5
2969	8
2970	9
2971	8
2972	7
2973	7
2974	10
2975	7
2976	9
2977	7
2978	9
2979	6
2980	5
2981	7
2982	5
2983	10
2984	6
2985	4
2986	4
2987	8
2988	4
2989	5
2990	7
2991	11
2992	7
2993	8
2994	9
2995	8
2996	8
